content,place,year,month
"Volunteer with us for #CleanDelhi #SwachhBharat #MyCleanIndia

Visit https://t.co/njuKWM8ZY4

#WeMeanToClean #Shramdaan #Volunteer #Volunteering #SwachhataHiSeva #Delhi #DelhiNCR #ClimateAction #GlobalWarming #ClimateChange #ClimateCrisis #ClimateEmergency #WeDontHaveTime https://t.co/Ca4rBnlPRD",India,2022,August
@MediaCellPPP Biggest threat global warming and currptction,India,2022,August
"@FijiPM Absolutely right , Your Highness. Climate change is affecting those who have even no share in global warming.",India,2022,August
So much for #GlobalWarming .. and the climate change hoax #Pune https://t.co/9PTOr0Do80,India,2022,August
Tucker Carlson Says Global Warming Is Not A Threat But Winter Is https://t.co/J8QhlrCLWo,India,2022,August
global warming and climate change recognizes no borders https://t.co/pYNv6kHiUt,India,2022,August
@SkipAdIn5 Global warming is an interesting topic. You could have related it with the ice age,India,2022,August
@antonioguterres Thanks a lot sir for raising our flood issue at international level. No country can fight against this tragedy we all should work together to fight against the catastrophic effects of global warming and climate change.,India,2022,August
So the random topic they gave me to speak about was Global Warming. So boring. I went from carbon dioxide emissions to the rise in temp to the could thinking and their subsequent down pour in literally a minute or so. Too scientific to handle,India,2022,August
"Trouble in Europe 
Come winters its global cooling not global warming that will make Europe a place impossible to live  https://t.co/3c30dvgdRj",India,2022,August
"Today, #globalwarming is become a #globalwarning 
And, opting for #SolarEnergy is one of the sustainable solutions that require low maintenance &amp; running costs.

We #PowerMitra can help you to be a part of this #greenrevolution &amp; #GoSolarForFREE Call us NOW on 07400030400 https://t.co/3tamtYlela",India,2022,August
"If we can't do anything to save earth 🌎 from this calamities......The whole earth 🌎 will destroy.....so,we have to reduce the global warming.....for the survival of our future generations..... https://t.co/PxeB1o1P3Y",India,2022,August
"Pakistan is directly affected by global warming, Bilawal Bhutto – Pakistan https://t.co/BDbzNoNT1o",India,2022,August
@mughas_yeptho Just contributing to global warming neke 😂🤣,India,2022,August
"@gmbutts #ClimateScam: Yesterday, the Greenland ice sheet GAINED an unprecedented 7 Gigatons of mass. The poster boy for #GlobalWarming is letting the side down, hence the 'crickets' from the MSM (Arctic sea ice is another example, as is record coral cover at the Great Barrier Reef).",India,2022,August
"Our Contribution towards global warming is negligible as compared to developed countries but still we are the one who are facing all these Chaoses!!! The world needs to open it's eyes !!! #HelpPakistan  
@UN https://t.co/1K31vHIRAS",India,2022,August
"Global warming is real: Research predicts 6-fold rise in fish mass die-offs by 2100
#GlobalWarming #SaveEarth 🌴 https://t.co/MbJoOHfgR8",India,2022,August
"Todays #environmental #Ecology #news
*'Why California's decision to Phase out Petroleum powered vehicles matters'
*'Zombie ice from #Greenland to up sea level 10 inches'

#GlobalWarming #ClimateEmergency #MeltDown #sealevelrise
#renewableenergy #ElectricVehicles 

#UPSC https://t.co/trzvQUuH5h",India,2022,August
"Mambo No. 5!

The True Story of Global Warming and How the Left Tried to Trick Us With Climate Change Lies https://t.co/mCitHd17Nq",India,2022,August
@HarjitSajjan @CanadaDev @DevCanada Thanks. The world should focus on global warming. Its a reality.,India,2022,August
"Volunteer with us for #CleanDelhi #SwachhBharat #MyCleanIndia

Visit https://t.co/XK3ZReQKWN

#WeMeanToClean #Shramdaan #Volunteer #Volunteering #SwachhataHiSeva #Delhi #DelhiNCR #ClimateAction #GlobalWarming #ClimateChange #ClimateCrisis #ClimateEmergency #WeDontHaveTime https://t.co/FfQA0LxD7h",India,2022,August
"The private sector has a key role to play in creating a fairer, greener and more efficient food system
https://t.co/1szPxpmWw3

#GlobalWarming #ClimateChange #ClimateCrisis #ClimateEmergency #WeDontHaveTime",India,2022,August
"What does warmth mean? Good feelings. We should want global warming, in the social context. https://t.co/wPVyLhaY9p",India,2022,August
"For how long will we humans continue to hit the snooze button on this global warming alarm clock?😪 
#PakistanFloods #GlobalWarming #savetheplanet https://t.co/RImBSX35Fn",India,2022,August
@rakeshprakash1 @NammaBengaluroo @WFRising @NammaKarnataka_ @ShyamSPrasad @TOIBengaluru @WeAreBangalore Nobody is taking global warming seriously 😅,India,2022,August
Global warming is melting the Arctic ice caps at a frightening speed.  😂🤡 https://t.co/D7730LwJnp,India,2022,August
@buitengebieden Global warming is real!,India,2022,August
"We are facing the effects of Global Warming and it will only get worse from here on....
But anyways, don't panic, be aware and please, urge the people in power to take the right steps.",India,2022,August
"Okay but why is nobody talking about global warming being the cause of this flood destruction?!?!?!
Like remember the stats that came forward stating that Pakistan is one of the countries that will be most affected by Global warming and flooding was given as on of the few signs?",India,2022,August
"Teaching kids about the significance of nature:
https://t.co/1AZ94JF6BC

#WeMeanToClean #CleanDelhi #SwachhBharat #AirPollution #DelhiPollution #Environment #Green #Trees #Afforestation #GlobalWarming #ClimateChange #ClimateAction #Parenting #WMTCBlog https://t.co/Gh95QX7LHl",India,2022,August
"Together we save !
#JanShakti4JalShakti #groundwater #everydropcounts #globalwarming #rainwaterharvesting #WaterCrisis #saveearth #buildingconstruction #urbanplanning #innovation #greentech #sustainability #plumbing #mepdesign #climate #mep #rechargerain #injectionwell #saverain https://t.co/fF1n9BEoNG",India,2022,August
"@ClaudiaWebbe Your right mam
But unfortunately mostly developed countries are not obey the un rules for global warming.",India,2022,August
@AnuragC_ Global warming?,India,2022,August
"Science, mainly evolution and global warming. https://t.co/nhIxdsSKR2",India,2022,August
"Volunteer with us for #CleanDelhi #SwachhBharat #MyCleanIndia

Visit https://t.co/njuKWM8ZY4

#WeMeanToClean #Shramdaan #SwachhataHiSeva #Volunteer #Volunteering #Delhi #DelhiNCR #ClimateAction #GlobalWarming #ClimateChange #ClimateCrisis #ClimateEmergency #WeDontHaveTime https://t.co/kxX2dbTQqY",India,2022,August
"@ClaudiaWebbe Pakistan is producing less than 1% of greenhouse global emissions but due to global warming n climate change effects facing unprecedented catastrophic floods.33 m Pakistanis have been displaced, forced 2 live in open places with no food n shelter.
Penalized 4 non of their crime.",India,2022,August
"Volunteer with us for #CleanDelhi #SwachhBharat #MyCleanIndia

Visit https://t.co/e0Jmo8NoLQ

#WeMeanToClean #Shramdaan #SwachhataHiSeva #Volunteer #Volunteering #Delhi #DelhiNCR #ClimateAction #GlobalWarming #ClimateChange #ClimateCrisis #ClimateEmergency #WeDontHaveTime https://t.co/sicvbgTDfm",India,2022,August
"We are installing natural air purifiers
https://t.co/8lURTgrOdx

#WeMeanToClean #CleanDelhi #SwachhBharat #AirPollution #DelhiPollution #Green #GlobalWarming #ClimateChange #Shramdaan #Afforestation #ClimateAction #WMTCBlog https://t.co/7cFDlqEOJV",India,2022,August
Tucker Carlson Says Global Warming Is Not A Threat But Winter Is https://t.co/H2zkTRKIEy,India,2022,August
"@Dawn_News Thank you Excellency  @antonioguterres for extending your support to Pakistan at this critical time of flash floods due to unprecedented monsoon rains, global warming and climate change.",India,2022,August
@disclosetv Global warming is scam then?,India,2022,August
"Volunteer with us for #CleanDelhi #SwachhBharat #MyCleanIndia

Visit https://t.co/XK3ZReQKWN

#WeMeanToClean #Shramdaan #SwachhataHiSeva #Volunteer #Volunteering #Delhi #DelhiNCR #ClimateAction #GlobalWarming #ClimateChange #ClimateCrisis #ClimateEmergency #WeDontHaveTime https://t.co/cj5Mm3KrwJ",India,2022,August
"@D7349181464 @JhaSanjay it is already predicted that due to global warming and careless citizens of theworld,more than 30 cities which were reclaimed from sea will go under water as per the law of natural balances.
Out of them are NY,Mumbai,Tokyo,Osaka,London,Miami,Sydney  etc etc. https://t.co/rsATLliA2o",India,2022,August
"@SkPramanik11 @omar_quraishi Pakistan is paying the price of global warming &amp; carbon emissions contributed by global powers, why u blaming CPEC ? CPEc has nothing to do with climate change.",India,2022,August
"Reversing #deforestation is complicated; planting a tree is simple:
https://t.co/Un6Kv6Hr4S

#WeMeanToClean #CleanDelhi #SwachhBharat #AirPollution #DelhiPollution #DelhiSmog #DelhiChokes #Green #Trees #Afforestation #GlobalWarming #ClimateChange #ClimateAction #WMTCBlog https://t.co/kcJAiKu8n9",India,2022,August
@zoru75 @akshaywcam1 Chomu even drives his car without ac on... He knws better then to spew the gasescausing global warming... And yes car is CNG waala... No ac in office or home...come on zoru.. Do it and show this ppl how much u walk the talk🤣🤣🤣,India,2022,August
"#SG to #UnitedNations #AntonioGuterres appealing the #World to #HelpPakistan under such #ClimateCrisis &amp; stressed on taking collective measures by #WorldLeaders for #Future of #PlanetEarth combating #ClimateChange &amp; #GlobalWarming 
#FloodsInPakistan #Flood
https://t.co/qQwK2kIcmp",India,2022,August
@englandcricket And now we are having floods in a deserted land. Man this global warming is for real too much oddity in life already,India,2022,August
"What we are facing today has been an above average monsoon. It’s an entirely new level of climate led catastrophe.Nature is sending us all a new message, and because of its geographical location &amp; global warming : FM
1/2 https://t.co/MUPdpZeDX8",India,2022,August
Yah it's ture and we paying price for global warming for every think for every country responsible Pakistan https://t.co/BR0P2pKfiz,India,2022,August
"#Drought2022 &amp; #Heatwave2022 in #China #US #Europe &amp; 
#Flood in #Pakistan #India #china #USA and many other parts of world shows that we have demaged our Mother Earth 🌍 very badly every human needs to participate in stopping  #GlobalWarming

Prayers for people who died 🙏🙏",India,2022,August
@betterpakistan Thanking gora masters alone isn't enough. Such concerns should have been raised by you and your govt. Show some audacity in telling them that it is the price of their carbon emissions that 3rd world countries like us are paying as a collateral of global warming. @Xadeejournalist,India,2022,August
