content,place,year,month
Global Warming is a hoax!. Thanks @elonmusk https://t.co/yzmArLsLlV,africa,2022,August
@PorcoRosso0 @Cybertron_Post @IlliniDan2 @h3ckdaddy That degree in underwater basket weaving might come in handy do to global warming 😂,africa,2022,August
"@elonmusk Civilization isn't related to population, but global warming is",africa,2022,August
"Lol, populating collapse is goodness for done global warming activists https://t.co/x6oy67Uyep",africa,2022,August
"@elonmusk False, your idea of humans being interplanetary instead of taking care of the present one we are in matches global warming",africa,2022,August
@elonmusk Because global warming is a political facade.,africa,2022,August
"@SteveMacNBC6 Thank you for following us on Tweeter, we take the opportunity to let you know that we are an association of young Haitian women who work in the field of global warming your presence means a lot to us",africa,2022,August
@elonmusk If the population collapses global warming will stop being as much of a factor.  ¯\_(ツ)_/¯,africa,2022,August
What if Global warming is the second flooding💀 https://t.co/D28x5JaPA7,africa,2022,August
"You can't expect a Christian to take global warming seriously or even believe it's real. So forget getting them to care about saving the environment.

Why?

Coz their looney book describes this destruction as signs of end times. Why would they stop a prophecy they want so bad?",africa,2022,August
Tell me u contributed to global warming without telling me u contributed to global warming https://t.co/XbaEucjQPy,africa,2022,August
"Behind the phenomena of global warming and climate change lies the increase in greenhouse gases in our atmosphere. A greenhouse gas is any gaseous compound in the atmosphere that is capable of absorbing infrared radiation, thereby trapping and holding heat in the atmosphere. https://t.co/vqLvDEMxPv",africa,2022,August
@Johnnydrille Me baking cake when I should be all about Climate change and global warming shit 😤,africa,2022,August
I eat beans everyday so that i can fart so much and increase global warming,africa,2022,August
@elonmusk Population collapse due to low birth rates is a much bigger risk to civilization than global warming,africa,2022,August
@UnconfinedKE Global warming,africa,2022,August
@AMPOMAHKWESI @Mhaame_Jayne For global warming,africa,2022,August
"Across nearly all African countries, GDP per capita is projected to be at least 5% higher by 2050 and 10–20% higher by 2100 if global warming is held to 1.5°C versus 2°C. @IPCC_CH

#ClimateCrisis  #ClimateBrawl",africa,2022,August
@siadevinci At least they will finally understand that global warming and climate change are no longer a MYTH,africa,2022,August
@EndangeredE1987 hey global warming is a hoax. if it is real why did I felt cold and lonely this morning?,africa,2022,August
@SassiLannister I mean to say that I believe in climate change (global warming) but conspiracy theorists like Zaid Hamid claim otherwise,africa,2022,August
"@PensiveTM How would you classify someone who doesn't believe in defunding the police, believes in global warming &amp; that it's manmade, believes transgenderism is a mostly a fetish, thinks CRT is trash, the min wage should b raised &amp; that abortion should be legal until fetuses can feel pain?",africa,2022,August
@elonmusk Global warming is a hoax. Change my view,africa,2022,August
@SkySportsPL Forest doing more business to help curb global warming but this summer is hot,africa,2022,August
"Good evening global warming hot air noise makers!

Here are your predictions for this weekend.

My thanks as always to @MyISPKenya 

#PL #seanknows https://t.co/cSjwa3NrVE",africa,2022,August
"Eliminating the greenhouse gas emissions that cause global warming will be a two-step process, experts say. Switching from fossil-fuel-burning furnaces to electric heat pumps is part of the first step. https://t.co/ZNgIq2wz62",africa,2022,August
"Floods in Pakistan 💔💔

* Deforestation 
* Ecological degradation
* Global Warming",africa,2022,August
"@ai_curio_bot botprompt: climate change , Human catastrophe, disappearance of wildlife, melting ice, global warming .",africa,2022,August
"Ahead of Africa Climate Week, our team embarked on the planting of new tree species that are resistant to hot weather, with the aim of combating global warming, desertification, deforestation, and environmental degradation.

 #ACW @UNenvoyMM @topnigel @UNFCCC @hlcchampions https://t.co/Z8iCABSmCN",africa,2022,August
"Let us wake up and fight climate change,Global warming is real, Let the heat wave be an example to what will happen tomorrow, It's never too late, Let's wake up and join as one fighting climate change🌳🌳🌳🌳🌳
#Fridaysforfuture @GretaThunberg 
@Sdg13Un @Y4Cofficial @UNDPClimate",africa,2022,August
"@elonmusk Sir @elonmusk with due respect if population collapse due to low birth rates is a bigger risk to civilization than global warming which is from your observation. Is there solution to what you said? If yes, then help the world with it.
Thanks 🙏",africa,2022,August
@elonmusk Global warming is to be careful of!,africa,2022,August
"@Makhajimmy_ But what he said is not that the birthrate of the west is declining.
He said population collapse is a greater threat than global warming. What empirical evidence supports that statement?
2. Is the west the whole world?",africa,2022,August
"@elonmusk Reworded: ""In my opinion, population collapse due to low birth rates is a much bigger risk to civilization than global warming.""",africa,2022,August
"@elonmusk Japan’s population shrinking lasts for a period of time, while we don’t witness the significant consequences on the entire world now. In contrast, we can see, smell, hear and feel the impacts of global warming.",africa,2022,August
"@elonmusk don't you want us to give importance to global warming? you like the smell of hydraulic fluid, you cry for taxes, what else?",africa,2022,August
"California ruled Thursday that all new cars sold in America's most populous state must be zero emission from 2035, in what was billed as a nation-leading step to slash the pollutants that cause global warming. https://t.co/hhgXx7beDU",africa,2022,August
@elonmusk Don't compare anything to Global Warming cum Climate Change. 🙄,africa,2022,August
"@elonmusk Bro global warming is more dangerous, first time I disagree with you",africa,2022,August
@elonmusk overpopulation is much bigger risk to civilization than global warming,africa,2022,August
"Elon Musk Warns Low Birth Rates May Lead To Population Collapse: Population collapse due to low birth rates is a much bigger risk to civilization than global warming
https://t.co/KV6UpO63sJ https://t.co/TyoELj70lp",africa,2022,August
"@elonmusk With the current world population exceeding 7.9b people, how could a steadily increasing trend (forecast 9.7b by 2050) represent an existential threat greater than what is currently posed by global warming?",africa,2022,August
“Population collapse due to low birth rates is a much bigger risk to civilization than global warming” - @elonmusk,africa,2022,August
"@elonmusk Elon rest... We're suffering from over population over here in Africa, you is constantly building machines to take up human jobs and you worried that more human beings aren't made.
Global warming is a bigger issue",africa,2022,August
@vohra_naeem @starsnnebulas @Ali_Mustafa @ImranKhanPTI This mess can't be controlled by a local government. Its a international problem of global warming and Pakistan is deeply affected by that. Responsibility lies with every individual.,africa,2022,August
@starsnnebulas @Ali_Mustafa This is what @ImranKhanPTI telling from ages now. GLOBAL warming is a mess and needs to b controls through a vision of IK.,africa,2022,August
"""Population collapse due to low birth rates is a much bigger risk to civilization than global warming."" 

- @ElonMusk https://t.co/82iXVrKxg1",africa,2022,August
"@SidewaysIrisAK @elonmusk he is right, global warming is fake.",africa,2022,August
"@elonmusk It's not a risk to civilization but to a certain race..here in Africa, there is no such problem as low birth rates. And the global warming u are downgrading is affecting us bse of how the so called civilisations are destroying nature. #intellectualdishonesty",africa,2022,August
